id,topic,date,qNum,qStatement,a1,a2,a3,a4,a5,ans,Year,Month,Monthind,,,,,,,,,,,,,,,
Dec.2016.29,Solving Algebra,December.2016,29,"29. In Westville on Tuesday, the high temperature was 30°C and the low temperature was 20°C. What was the difference between the high and low temperatures, in degrees Fahrenheit?",5 5/9°F,10°F,12 2/9°F,18°F,,D,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.29,Ratios-Proportions,December.2017,29,,,,,,,A,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.29,Imaginary Numbers,December.2018,29,,,,,,,C,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.29,Plug in Numbers (Calc),December.2019,29,,,,,,,D,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.29,Mean-Median-Mode,December.2021,29,,,,,,,D,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.29,Sequences,December.2022,29,,,,,,,B,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.29,Perimeter-Area-Volume,July.2020,29,,,,,,,E,2020,,,,Dec.2020.29,Plug in Numbers (Calc),December.2020,29,,,,,,,A,2020,,
Jun.2015.29,Inequalities,June.2015,29,29. Which of the following inequalities is equivalent to -2x - 6y > 2y - 4?,x > -4y + 2,x < 2y + 2,x < 4y + 2,x > 4y + 2,,A,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.29,Ratios-Proportions,June.2016,29,"29. Shown below, a circular dartboard has 4 sectors (red, white, blue, and green) whose areas are in the ratio of 1 : 2 : 3 : 4, respectively. Brad will throw 1 dart at the dartboard, and it will hit the dartboard at a random point contained in 1 of the sectors. What is the probability that the sector the dart hits is NOT the blue sector?",10-Mar,10-Apr,10-May,10-Jun,10-Jul,E,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.29,Perimeter-Area-Volume,June.2017,29,"29. Parallelogram ABCD is graphed in the standard (x,y) coordinate plane below. Sides (line) AB and (line)CD are each rad 10 coordinate units long. Sides (line)AD and (line)BC are each 5 coordinate unites long. The distance between (line)AD and (line)BC is 3 coordinate units. What is the area, in square coordinate units, of ABCD?",5,7.5,10,15,20,D,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.29,Lines,June.2018,29,,,,,,,B,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.29,Circles-Ellipses,June.2019,29,,,,,,,C,2019,,,,,,,,,,,,,,,,,
Jun.2021.29,Mean-Median-Mode,June.2021,29,,,,,,,E,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.29,System of Equations,June.2020,29,,,,,,,D,2020,,,,,,,,,,,,,,,,,
June.2022.29,SOHCAHTOA-PYTHAG,June.2022,29,,,,,,,C,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.30,Circles-Ellipses,April.2015,30,"30. The circle in the standard (x,y) coordinate plane below has center (-8.5, 7.5) and has radius 5 coordinate units. Which of the following is an equation of this circle?",(x - 8.5)2 + (y + 7.5)2 = 10,(x + 8.5)2 + (y - 7.5)2 = 10,(x - 8.5)2 + (y + 7.5)2 = 25,(x + 8.5)2 + (y - 7.5)2 = 25,(x + 8.5)2 + (y + 7.5)2 = 25,J,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.30,SOHCAHTOA-PYTHAG,April.2016,30,30) The base of an escalator in a store is 26 meters long and has a vertical lift of 10 meters as shown below. Which of the following expression is closest to the angle of inclination between the base of the escalator and the horizontal floor?,sin-1(26/10),cos-1(10/26),tan-1(10/26),tan-1(26/10),,F,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.30,Percents-Fractions (% Change),April.2017,30,"30. Maria ordered a pizza. She ate only 2/9 of it and gave the remaining pizza to her 3 brothers. What fraction of the whole pizza will each of Maria’s brothers receive, if they share the remaining pizza equally?",7-Mar,⅓,27-Jul,27-Feb,,J,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.30,Percents-Fractions (% Change),April.2018,30,,,,,,,G,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.30,Matrices,April.2019.B04,30,,,,,,,K,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.30,Plug in Numbers (Calc),April.2019.Z15,30,,,,,,,J,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.30,Perimeter-Area-Volume,April.2021.D05,30,,,,,,,J,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.30,Mean-Median-Mode,April.2021.Z04,30,,,,,,,H,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.30,Perimeter-Area-Volume,December.2015,30,30. Javier will have a pool installed in his backyard. The interior of the pool is a right circular cylinder with a uniform depth of 5 feet and a radius of 8 feet. The maximum volume of water that can be in the pool is 75% of the volume of the pool. Which of the following values is closest to the maximum number of cubic feet of water that can be in the pool?,0.75π(52)(8),0.75[5(8)]2,(82)(5)π-75,(52)(8)π-75,,F,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.30,Probability-Combinations-Permutations,December.2016,30,30. A committee will be selected from a group of 12 women and 18 men. The committee will consist of 5 women and 5 men. Which of the following expressions gives the number of different committees that could be selected from these 30 people?,G. (12P5)(18P5),H. 30C10,J. (30C5)(30C5),K. (12C5)(18C5),,K,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.30,SOHCAHTOA-PYTHAG,December.2017,30,,,,,,,H,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.30,Vocab,December.2018,30,,,,,,,H,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.30,Plug in Numbers (Calc),December.2019,30,,,,,,,J,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.30,Circles-Ellipses,December.2021,30,,,,,,,G,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.30,Probability-Combinations-Permutations,December.2022,30,,,,,,,J,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.30,Matrices,July.2020,30,,,,,,,F,2020,,,,Dec.2020.30,SOHCAHTOA-PYTHAG,December.2020,30,,,,,,,J,2020,,
Jun.2015.30,SOHCAHTOA-PYTHAG,June.2015,30,"30) For an angle with measure α in a right triangle, sin α = 40/41 and tan α = 40/9. What is the value cos α?",41/9,Sep-40,"9/(rad1,519)","9/(rad3,281)",,F,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.30,Geometry Rules,June.2016,30,30) The dimensions of equilateral triangle (triangle)ABC are given in centimeters in the figure below. What is the value of y?,2,5,8,13,16,J,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.30,Coordinate Geometry,June.2017,30,"30. Parallelogram ABCD is graphed in the standard (x,y) coordinate plane below. Sides (line)AB and (line)CD are each (rad)10 coordinate units long. Sides (line)AD and (line)BC are each 5 coordinate units long. The distance between (line)AD and (line)BC is 3 coordinate units. What is the distance, in coordinate units, from B to D?",3,4,5,7,8,H,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.30,Word Problems,June.2018,30,,,,,,,K,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.30,Perimeter-Area-Volume,June.2019,30,,,,,,,G,2019,,,,,,,,,,,,,,,,,
Jun.2021.30,Percents-Fractions (% Change),June.2021,30,,,,,,,J,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.30,Perimeter-Area-Volume,June.2020,30,,,,,,,J,2020,,,,,,,,,,,,,,,,,
June.2022.30,Perimeter-Area-Volume,June.2022,30,,,,,,,H,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.31,Circles-Ellipses,April.2015,31,"31. The circle in the standard (x,y) coordinate plane below has center (-8.5, 7.5) and has radius 5 coordinate units. What is the area, in square coordinate units, of this circle?",(5/2)π,(25/2)π,10π,25π,100π,D,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.31,Perimeter-Area-Volume,April.2016,31,"31. In the figure shown below, trapezoid ABCD is formed by (triangle)ABC and (triangle)ACD. The lengths are given in inches. What is the area of (triangle)ABC, in square inches?",66,90,132,150,,E,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.31,Vocab,April.2017,31,,,,,,,E,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.31,Solving Algebra,April.2018,31,,,,,,,D,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.31,Conversions-Mixtures,April.2019.B04,31,,,,,,,A,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.31,Perimeter-Area-Volume,April.2019.Z15,31,,,,,,,E,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.31,System of Equations,April.2021.D05,31,,,,,,,E,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.31,Vocab,April.2021.Z04,31,,,,,,,B,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.31,SOHCAHTOA-PYTHAG,December.2015,31,"31) In (triangle)ABC shown below, sin C = ⅘ and the length of (line)AB is 10 inches. What is the length, in inches, of (line)AC?",Rad41,8,9,25/2,,E,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.31,Equivalent Expressions,December.2016,31,31. Which of the following expressions is equal to 3 / (4 – rad5) ?,B. 3/7,C. (12 – 3rad5) / 21,D. (12 + rad15) / 11,E. (12 + 3rad5) / 11,,E,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.31,Plug in Numbers (Calc),December.2017,31,,,,,,,C,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.31,Percents-Fractions (% Change),December.2018,31,,,,,,,B,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.31,SOHCAHTOA-PYTHAG,December.2019,31,,,,,,,D,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.31,Mean-Median-Mode,December.2021,31,,,,,,,B,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.31,Ratios-Proportions,December.2022,31,,,,,,,E,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.31,Conversions-Mixtures,July.2020,31,,,,,,,B,2020,,,,Dec.2020.31,Sequences,December.2020,31,,,,,,,C,2020,,
Jun.2015.31,Ratios-Proportions,June.2015,31,,,,,,,B,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.31,SOHCAHTOA-PYTHAG,June.2016,31,"31) For right triangle (triangle)LMN below, cos L = 7/16. What is sin N ?",9-Jul,7/(rad207),16-Jul,9/(rad207),16-Sep,C,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.31,Lines,June.2017,31,"31. Parallelogram ABCD is graphed in the standard (x,y) coordinate plane below. Sides (line)AB and (line)CD are each (rad)10 coordinate units long. Sides (line)AD and (line)BC are each 5 coordinate units long. The distance between (line)AD and (line)BC is 3 coordinate units. What is the slope of (line)BC?",0,1,4,5,Undefined,A,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.31,Sequences,June.2018,31,,,,,,,C,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.31,Transformations-Translations,June.2019,31,,,,,,,E,2019,,,,,,,,,,,,,,,,,
Jun.2021.31,Sequences,June.2021,31,,,,,,,C,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.31,System of Equations,June.2020,31,,,,,,,C,2020,,,,,,,,,,,,,,,,,
June.2022.31,Perimeter-Area-Volume,June.2022,31,,,,,,,B,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.32,Transformations-Translations,April.2015,32,"32. The circle in the standard (x,y) coordinate plane below has center (-8.5, 7.5) and has radius 5 coordinate units. The circle will be reflected across the y-axis. What will be the coordinates of the image of the center of the circle?","F. (-8.5, -7.5)","G. (-3.5, 2.5)","H. (3.5, -2.5)","J. (8.5, -7.5)","K. (8.5, 7.5)",K,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.32,SOHCAHTOA-PYTHAG,April.2016,32,"32) In the figure shown below, trapezoid ABCD is formed by (triangle)ABC and (triangle)ACD. The lengths are given in inches.Which of the following ratios is equal to cos(angle)B? (Note: FG denotes the length of (line)FG.)",AC/BC,AE/AB,AE/BE,BE/AB,,K,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.32,Perimeter-Area-Volume,April.2017,32,"32. Mikea, an intern with the Parks and Recreation Department, is developing a proposal for the new trapezoidal Springdale Park. The figure below shows her scale drawing of the proposed park with 3 side lengths and the radius of the merry-go-round given in inches. In Mikea’s sale drawing, 1 inch represents 1.5 feet. What is the area, in square inches, of the scale drawing of the park?",544,640,672,"1,088",,G,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.32,SOHCAHTOA-PYTHAG,April.2018,32,,,,,,,H,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.32,Equivalent Expressions,April.2019.B04,32,,,,,,,H,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.32,Plug in Numbers (Calc),April.2019.Z15,32,,,,,,,H,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.32,Imaginary Numbers,April.2021.D05,32,,,,,,,J,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.32,Word Problems,April.2021.Z04,32,,,,,,,K,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.32,Geometry Rules,December.2015,32,"32. In isosceles triangle (triangle)PQR shown below, (line)PQ ≅ (line)QR and the measure of (angle)P is 54°. If it can be determined, what is the measure of (angle)Q?",54°,72°,81°,Cannot be determined from the given information,,H,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.32,Vocab,December.2016,32,"32) When it was constructed 4,500 years ago, the Great Pyramid in Egypt had a height of 147 meters and contained roughly 2.3 million stone blocks. It is estimated that 5.5 million tons of limestone, 8,000 tons of granite, and 500,000 tons of mortar were used in its construction. In the side view shown below, an ancient observer found the angle of elevation at D to the top of the pyramid to be 39°. The diagonals of the pyramid’s square base, shown below, intersect at C. When written in scientific notation, which of the following expressions is equal to the number of blocks used to construct the pyramid?",G. 7.8 x 106,H. 8.3 x 106,J. 23 x 105,K. 78 x 105,,F,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.32,SOHCAHTOA-PYTHAG,December.2017,32,,,,,,,J,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.32,Conversions-Mixtures,December.2018,32,,,,,,,F,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.32,Word Problems,December.2019,32,,,,,,,F,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.32,System of Equations,December.2021,32,,,,,,,J,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.32,Mean-Median-Mode,December.2022,32,,,,,,,J,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.32,Probability-Combinations-Permutations,July.2020,32,,,,,,,K,2020,,,,Dec.2020.32,Transformations-Translations,December.2020,32,,,,,,,G,2020,,
Jun.2015.32,Perimeter-Area-Volume,June.2015,32,"32. For (triangle)ABC shown below, base (line)AC has a length of 16 inches and altitude (line)BD has a length of 8 inches. The area of a certain square is equal to the area of (triangle)ABC. What is the length, in inches, of a side of the square?",8,12,16,32,,G,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.32,Equation Set Up,June.2016,32,"32. When a store sets the price of birdseed at $3.50 per pound, the store sells 2,500 pounds of birdseed per week. With each $0.25 increase in the $3.50 price per pound, the store sells 100 pounds less birdseed per week. Let n be the number of $0.25 increases in the price per pound. Which of the following expressions best represent the dollar amount of the store’s weekly sales of birdseed?","(3.75)(2,500 + 100n)","(3.75)(2,500 - 100n)","(2,500 + 0.25n) (100 + 3.50n)","(3.50 + 0.25n)(2,500 + 100n)","(3.50 + 0.25n)(2,500 - 100n)",K,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.32,Transformations-Translations,June.2017,32,"32. Parallelogram ABCD is graphed in the standard (x,y) coordinate plane below. Sides (line)AB and (line)CD are each (rad)10 coordinate units long. Sides (line)AD and (line)BC are each 5 coordinate units long. The distance between (line)AD and (line)BC is 3 coordinate units. Parallelogram ABCD will be reflected over the y-axis. What will be the coordinate of the image of A?","F. (-4,1)","G. (-1,-1)","H. (1,-1)","J. (1,1)","K. (4,-1)",J,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.32,Sequences,June.2018,32,,,,,,,H,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.32,SOHCAHTOA-PYTHAG,June.2019,32,,,,,,,J,2019,,,,,,,,,,,,,,,,,
Jun.2021.32,D=RT,June.2021,32,,,,,,,G,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.32,Exponents-Radicals,June.2020,32,,,,,,,K,2020,,,,,,,,,,,,,,,,,
June.2022.32,Transformations-Translations,June.2022,32,,,,,,,G,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.33,Geometry Rules,April.2015,33,,,,,,,E,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.33,Coordinate Geometry,April.2016,33,"33. In the figure shown below, trapezoid ABCD is formed by (triangle)ABC and (triangle)ACD. The lengths are given in inches. Suppose ABCD is placed in the standard (x,y) coordinate plane such that C is at (0,0), B is at (25,0), and A and D have positive x- and y-coordinates. What is the x-coordinate of D?",2,5,12,14,,C,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.33,Perimeter-Area-Volume,April.2017,33,"33. Mikea, an intern with the Parks and Recreation Department, is developing a proposal for the new trapezoidal Springdale Park. The figure below shows her scale drawing of the proposed park with 3 side lengths and the radius of the merry-go-round given in inches. In Mikea’s sale drawing, 1 inch represents 1.5 feet. Mikea’s proposal includes installing a fence on the perimeter of the park. What is the perimeter, in feet, of the park?",88,104,126,156,,E,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.33,Logs,April.2018,33,,,,,,,A,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.33,Vocab,April.2019.B04,33,,,,,,,A,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.33,Probability-Combinations-Permutations,April.2019.Z15,33,,,,,,,E,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.33,Quadratics (and above),April.2021.D05,33,,,,,,,D,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.33,Conversions-Mixtures,April.2021.Z04,33,,,,,,,D,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.33,Plug in Numbers (Calc),December.2015,33,"33. A function is defined by g(a) = -2a + 7, and its domain is the set of integers from 1 through 30, inclusive. For how many values of a is g(a) negative?",27,28,29,30,,B,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.33,SOHCAHTOA-PYTHAG,December.2016,33,"33. When it was constructed 4,500 years ago, the Great Pyramid in Egypt had a height of 147 meters and contained roughly 2.3 million stone blocks. It is estimated that 5.5 million tons of limestone, 8,000 tons of granite, and 500,000 tons of mortar were used in its construction. In the side view shown below, an ancient observer found the angle of elevation at D to the top of the pyramid to be 39°. The diagonals of the pyramid’s square base, shown below, intersect at C. The perimeter of the pyramid’s base was 920 meters when construction was completed. At that time, which of the following values is closest to the length, in meters, of each diagonal of the base?",40,230,320,650,,D,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.33,Lines,December.2017,33,,,,,,,C,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.33,Conversions-Mixtures,December.2018,33,,,,,,,B,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.33,Quadratics (and above),December.2019,33,,,,,,,B,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.33,Word Problems,December.2021,33,,,,,,,A,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.33,Perimeter-Area-Volume,December.2022,33,,,,,,,B,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.33,Vocab,July.2020,33,,,,,,,C,2020,,,,Dec.2020.33,Word Problems,December.2020,33,,,,,,,A,2020,,
Jun.2015.33,Percents-Fractions (% Change),June.2015,33,"33. In the figure shown below, ABCD is a rectangle, EFGH is a square, and (line)CD is the diameter of a semicircle. Point K is the midpoint of (line)CD. Point J is the midpoint of both (line)AB and (line)EF. Points E and F lie on (line)AB. The 3 given lengths are in meters. The length of (line)EH is what percent of the length of (line)AD?",30%,36%,43.20%,50%,,B,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.33,Circles-Ellipses,June.2016,33,"33. The circumference of a circle is 20cm. What is the length, in centimeters, of the radius of the circle?",π,10/π,20/π,20,20π,B,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.33,Exponents-Radicals,June.2017,33,33. Which of the following is equivalent to 82 * 40.5?,27,44.5,82.5,162,32,A,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.33,Transformations-Translations,June.2018,33,,,,,,,B,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.33,Perimeter-Area-Volume,June.2019,33,,,,,,,D,2019,,,,,,,,,,,,,,,,,
Jun.2021.33,Probability-Combinations-Permutations,June.2021,33,,,,,,,B,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.33,Plug in Numbers (Calc),June.2020,33,,,,,,,D,2020,,,,,,,,,,,,,,,,,
June.2022.33,Quadratics (and above),June.2022,33,,,,,,,B,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.34,SOHCAHTOA-PYTHAG,April.2015,34,34) For an angle with measure α in a right triangle sin α = 180/181 and tan α = 180/19. What is the value cos α?,19/181,19/180,"19/(rad 65,161)","19/(rad 32,039)",181/19,F,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.34,Plug in Numbers (Calc),April.2016,34,34. A family will rent a picnic shelter for $200 for a reunion. The cost of the shelter will be distributed equally among the people who plant to attend. The current cost per person will decrease by $1 if 10 more people plan to attend the reunion. How many people are currently planning to attend the reunion?,G. 20,H. 40,J. 50,K. 63,,H,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.34,Percents-Fractions (% Change),April.2017,34,"34. Mikea, and intern with the Parks and Recreation Department, is developing a proposal for the new trapezoidal Springdale Park. The figure below shows her scale drawing of the proposed park with 3 side lengths and the radius of the merry-go-round given in inches. In Mikea’s scale drawing, 1 inch represents 1.5 feet. The length of the south side of the park is what percent of the length of the north side?",G. 124%,H. 142 6/7%,J. 175%,K. 250%,,H,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.34,Word Problems,April.2018,34,,,,,,,F,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.34,Sequences,April.2019.B04,34,,,,,,,H,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.34,Mean-Median-Mode,April.2019.Z15,34,,,,,,,G,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.34,Plug in Numbers (Calc),April.2021.D05,34,,,,,,,J,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.34,Circles-Ellipses,April.2021.Z04,34,,,,,,,F,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.34,LCMGCF,December.2015,34,"34. Given that n is a positive integer b is 3 times n, what is the least common denominator, in terms, of n, for the addition of 1/b and 1/n?",(n + 3),(⅓)n,3n,3n2,,J,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.34,SOHCAHTOA-PYTHAG,December.2016,34,"34) When it was constructed 4,500 years ago, the Great Pyramid in Egypt had a height of 147 meters and contained roughly 2.3 million stone blocks. It is estimated that 5.5 million tons of limestone, 8,000 tons of granite, and 500,000 tons of mortar were used in its construction. In the side view shown below, an ancient observer found the angle of elevation at D to the top of the pyramid to be 39°. The diagonals of the pyramid’s square base, shown below, intersect at C.",147tan39°,147/(cos39°),147/(sin39°),147/(tan39°),,K,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.34,D=RT,December.2017,34,,,,,,,G,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.34,Word Problems,December.2018,34,,,,,,,H,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.34,Perimeter-Area-Volume,December.2019,34,,,,,,,H,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.34,Data Interpretation,December.2021,34,,,,,,,H,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.34,Probability-Combinations-Permutations,December.2022,34,,,,,,,J,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.34,Plug in Numbers (Calc),July.2020,34,,,,,,,J,2020,,,,Dec.2020.34,Coordinate Geometry,December.2020,34,,,,,,,K,2020,,
Jun.2015.34,SOHCAHTOA-PYTHAG,June.2015,34,"34. In the figure shown below, ABCD is a rectangle, EFGH is a square, and (line)CD is the diameter of a semicircle. Points K is the midpoint of (line)CD. Point J is the midpoint of both (line)AB and (line)EF. Points E and F lie on (line)AB. The 3 given lengths are in meters. What is the length, in meters, of (line)JD?",15.6,17,(rad)44,(rad)244,,F,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.34,SOHCAHTOA-PYTHAG,June.2016,34,"34) You’re on a salvage ship in the Pacific Ocean when your ship’s sonar locates a shipwreck at an angle of depressions of 60°, as shown in the figure below. After your ship travels 500 meters on the surface of the water to be directly over the wreck, how many meters down would you have to dive to reach the wreck?",F.,G. 500,"H. 1,000",J.,K.,K,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.34,Ratios-Proportions,June.2017,34,"34. A school admissions office accepts 2 out of every 7 applicants. Given that the school accepted 630 students, how many applicants were NOT accepted?",F. 140,G. 180,H. 490,J. 1260,K. 1575,K,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.34,Mean-Median-Mode,June.2018,34,,,,,,,K,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.34,Coordinate Geometry,June.2019,34,,,,,,,G,2019,,,,,,,,,,,,,,,,,
Jun.2021.34,Transformations-Translations,June.2021,34,,,,,,,G,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.34,Probability-Combinations-Permutations,June.2020,34,,,,,,,J,2020,,,,,,,,,,,,,,,,,
June.2022.34,Perimeter-Area-Volume,June.2022,34,,,,,,,F,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.35,Solving Algebra,April.2015,35,35) For which of the equations below is its solution an integer? I) 3n + 5 = 24 II) 5n + 3 = 23 III) 5(n + 3) = 25,I only,II only,III only,I and II only,II and III only,E,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.35,Perimeter-Area-Volume,April.2016,35,"35. The figure below shows 12 congruent line segments, each determined by a pair of adjacent points. The sum of the lengths of the 12 line segments is 36 centimeters. Each intersection of 4 of the line segments forms 4 right angles. What is the area, in square centimeters, of the shaded region?",6,9,12,16,,C,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.35,Perimeter-Area-Volume,April.2017,35,"35. The Smith family is planning to build a 3-room cabin which consists of 2 bedrooms (BR) and 1 living room (LR). Shown below are the rectangular floor plan (left-figure) and a side view of the cabin (right-figure). In the side view, the roof forms an isosceles triangle (triangleABC), the walls are perpendicular to the level floor (line)ED, (line)AC parallel (line)ED, F is the midpoint of (line) AC, and (line)BF perpendicular (line)AC. During the week the Smiths plan to roof the cabin, there is a 20% chance of rain each day. Mr. Smith plans to build a 3-foot-wide walkway around the outside of the cabin, as shown in the floor plan. What will be the area, in square feet, of the top surface of the walkway?",324,360,396,720,,C,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.35,Ratios-Proportions,April.2018,35,,,,,,,B,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.35,Quadratics (and above),April.2019.B04,35,,,,,,,D,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.35,Plug in Numbers (Calc),April.2019.Z15,35,,,,,,,C,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.35,Plug in Numbers (Calc),April.2021.D05,35,,,,,,,E,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.35,Data Interpretation,April.2021.Z04,35,,,,,,,E,2021,Apr,4,,,,,,,,,,,,,,,
